Well	Surface	MD	missing	Type
Yabl_068	B-11_base	3728.0	-999	HORIZON
Yabl_068	S-8_top	3737.0	-999	HORIZON
Yabl_068	S-8_base	3745.0	-999	HORIZON
Yabl_068	S-23_top	3799.0	-999	HORIZON
Yabl_068	S-23_base	3838.0	-999	HORIZON
Yabl_068	V-15_top	3956.0	-999	HORIZON
Yabl_068	V-15_base	3988.0	-999	HORIZON
Yabl_068	V-17n2_top	3988.0	-999	HORIZON
Yabl_068	V-17n2_base	4010.0	-999	HORIZON
Yabl_068	V-17n3_top	4014.0	-999	HORIZON
Yabl_068	V-17n3_base	4035.0	-999	HORIZON
Yabl_068	V-18_top	4040.0	-999	HORIZON
Yabl_068	V-18_base	4104.0	-999	HORIZON
Yabl_068	V-18v_top	4040.0	-999	HORIZON
Yabl_068	V-18v_base	4051.0	-999	HORIZON
Yabl_068	V-18s_top	4056.0	-999	HORIZON
Yabl_068	V-18s_base	4077.0	-999	HORIZON
Yabl_068	V-18n_top	4090.0	-999	HORIZON
Yabl_068	V-18n_base	4104.0	-999	HORIZON
Yabl_068	V-19_top	4118.0	-999	HORIZON
Yabl_068	V-19_base	4152.0	-999	HORIZON
Yabl_068	V-20_top	4160.0	-999	HORIZON
Yabl_068	V-20_base	4198.0	-999	HORIZON
Yabl_068	V-21_top	4198.0	-999	HORIZON
Yabl_068	V-21_base	4241.0	-999	HORIZON
Yabl_068	V-22_top	4260.0	-999	HORIZON
Yabl_068	V-22_base	4295.0	-999	HORIZON
Yabl_068	V-22v_top	4260.0	-999	HORIZON
Yabl_068	V-22v_base	4273.0	-999	HORIZON
Yabl_068	V-22n_top	4275.0	-999	HORIZON
Yabl_068	V-22n_base	4295.0	-999	HORIZON
Yabl_068	V-23_top	4345.0	-999	HORIZON
Yabl_068	V-23_base	4376.0	-999	HORIZON
Yabl_068	V-24_top	4376.0	-999	HORIZON
Yabl_068	V-25_base	4497.0	-999	HORIZON
Yabl_068	V-26_top	4507.0	-999	HORIZON
Yabl_068	V-26_base	4647.0	-999	HORIZON
Yabl_069	M-2_top	3192.0	-999	HORIZON
Yabl_069	M-2_base	3246.0	-999	HORIZON
Yabl_069	M-3_top	3256.0	-999	HORIZON
Yabl_069	M-3_base	3328.0	-999	HORIZON
Yabl_069	M-4_top	3344.0	-999	HORIZON
Yabl_069	M-4_base	3366.0	-999	HORIZON
Yabl_069	M-5v_top	3380.0	-999	HORIZON
Yabl_069	M-5v_base	3392.0	-999	HORIZON
Yabl_069	M-5n_top	3402.0	-999	HORIZON
Yabl_069	M-5n_base	3428.0	-999	HORIZON
Yabl_069	M-6_top	3471.0	-999	HORIZON
Yabl_069	M-6_base	3536.0	-999	HORIZON
Yabl_069	M-7_top	3555.0	-999	HORIZON
Yabl_069	M-7_base	3655.0	-999	HORIZON
Yabl_069	B-4_top	3697.0	-999	HORIZON
Yabl_069	B-4_base	3709.0	-999	HORIZON
Yabl_069	B-5_top	3752.0	-999	HORIZON
Yabl_069	B-5_base	3794.0	-999	HORIZON
Yabl_069	B-10_top	3807.0	-999	HORIZON
Yabl_069	B-10_base	3826.0	-999	HORIZON
Yabl_069	B-11_top	3848.0	-999	HORIZON
Yabl_069	B-11_base	3862.0	-999	HORIZON
Yabl_069	S-8_top	3886.0	-999	HORIZON
Yabl_069	S-8_base	3901.0	-999	HORIZON
Yabl_069	S-23_top	3963.0	-999	HORIZON
Yabl_069	S-23_base	4010.0	-999	HORIZON
Yabl_069	V-15_top	4105.0	-999	HORIZON
Yabl_069	V-15_base	4138.0	-999	HORIZON
Yabl_069	V-16_top	4150.0	-999	HORIZON
Yabl_069	V-16_base	4188.0	-999	HORIZON
Yabl_069	V-17v_top	4194.0	-999	HORIZON
Yabl_069	V-17v_base	4264.0	-999	HORIZON
Yabl_069	V-17v1_top	4194.0	-999	HORIZON
Yabl_069	V-17v1_base	4199.0	-999	HORIZON
Yabl_069	V-17v2_top	4200.0	-999	HORIZON
Yabl_069	V-17v2_base	4250.0	-999	HORIZON
Yabl_069	V-17v3_top	4252.0	-999	HORIZON
Yabl_069	V-17v3_base	4264.0	-999	HORIZON
Yabl_069	V-17n1_top	4279.0	-999	HORIZON
Yabl_069	V-17n1_base	4306.2	-999	HORIZON
Yabl_069	V-17n2_top	4310.0	-999	HORIZON
Yabl_069	V-17n2_base	4321.0	-999	HORIZON
Yabl_069	V-17n3_top	4327.0	-999	HORIZON
Yabl_069	V-17n3_base	4344.0	-999	HORIZON
Yabl_069	V-18_top	4365.0	-999	HORIZON
Yabl_069	V-18_base	4424.0	-999	HORIZON
Yabl_069	V-18v_top	4365.0	-999	HORIZON
Yabl_069	V-18v_base	4384.0	-999	HORIZON
Yabl_069	V-18s_top	4388.0	-999	HORIZON
Yabl_069	V-18s_base	4406.0	-999	HORIZON
Yabl_069	V-18n_top	4415.0	-999	HORIZON
Yabl_069	V-18n_base	4429.0	-999	HORIZON
Yabl_069	V-19_top	4442.0	-999	HORIZON
Yabl_069	V-19_base	4467.0	-999	HORIZON
Yabl_069	V-21_top	4467.0	-999	HORIZON
Yabl_069	V-21_base	4505.0	-999	HORIZON
Yabl_069	V-22_top	4527.0	-999	HORIZON
Yabl_069	V-22_base	4546.0	-999	HORIZON
Yabl_069	V-22v_top	4527.0	-999	HORIZON
Yabl_069	V-22v_base	4529.0	-999	HORIZON
Yabl_069	V-22n_top	4530.0	-999	HORIZON
Yabl_069	V-22n_base	4546.0	-999	HORIZON
Yabl_069	V-23_top	4577.0	-999	HORIZON
Yabl_069	V-23_base	4612.0	-999	HORIZON
Yabl_069	V-24_top	4612.0	-999	HORIZON
Yabl_069	V-25_base	4794.0	-999	HORIZON
Yabl_069	V-26_top	4814.0	-999	HORIZON
Yabl_069	V-26_base	4849.0	-999	HORIZON
Yabl_069	T-1_top	4849.0	-999	HORIZON
Yabl_069	T-1_base	5006.0	-999	HORIZON
Yabl_070	M-2_top	3230.0	-999	HORIZON
Yabl_070	M-2_base	3250.0	-999	HORIZON
Yabl_070	M-3_top	3270.0	-999	HORIZON
Yabl_070	M-3_base	3360.0	-999	HORIZON
Yabl_070	M-4_top	3377.0	-999	HORIZON
Yabl_070	M-4_base	3389.0	-999	HORIZON
Yabl_070	M-5v_top	3407.0	-999	HORIZON
Yabl_070	M-5v_base	3438.0	-999	HORIZON
Yabl_070	M-5n_top	3446.0	-999	HORIZON
Yabl_070	M-5n_base	3465.0	-999	HORIZON
Yabl_070	M-6_top	3478.0	-999	HORIZON
Yabl_070	M-6_base	3517.0	-999	HORIZON
Yabl_070	M-7_top	3522.0	-999	HORIZON
Yabl_070	M-7_base	3558.0	-999	HORIZON
Yabl_070	B-3_top	3673.0	-999	HORIZON
Yabl_070	B-3_base	3678.0	-999	HORIZON
Yabl_070	B-4_top	3605.0	-999	HORIZON
Yabl_070	B-4_base	3625.0	-999	HORIZON
Yabl_070	B-5_top	3646.0	-999	HORIZON
Yabl_070	B-5_base	3689.0	-999	HORIZON
Yabl_070	B-6_top	3699.0	-999	HORIZON
Yabl_070	B-6_base	3737.0	-999	HORIZON
Yabl_070	B-8_top	3743.0	-999	HORIZON
Yabl_070	B-8_base	3757.0	-999	HORIZON
Yabl_070	B-10_top	3807.0	-999	HORIZON
Yabl_070	B-10_base	3826.0	-999	HORIZON
Yabl_070	B-11_top	3848.0	-999	HORIZON
Yabl_070	B-11_base	3862.0	-999	HORIZON
Yabl_070	V-15_top	3890.0	-999	HORIZON
Yabl_070	V-15_base	3923.0	-999	HORIZON
Yabl_070	V-16_top	3934.0	-999	HORIZON
Yabl_070	V-16_base	3974.0	-999	HORIZON
Yabl_070	V-17v_top	3981.0	-999	HORIZON
Yabl_070	V-17v_base	4064.0	-999	HORIZON
Yabl_070	V-17v1_top	3981.0	-999	HORIZON
Yabl_070	V-17v1_base	3986.0	-999	HORIZON
Yabl_070	V-17v2_top	3988.0	-999	HORIZON
Yabl_070	V-17v2_base	4047.0	-999	HORIZON
Yabl_070	V-17v3_top	4051.0	-999	HORIZON
Yabl_070	V-17v3_base	4064.0	-999	HORIZON
Yabl_070	V-17n1_top	4076.0	-999	HORIZON
Yabl_070	V-17n1_base	4104.0	-999	HORIZON
Yabl_070	V-17n2_top	4108.0	-999	HORIZON
Yabl_070	V-17n2_base	4122.0	-999	HORIZON
Yabl_070	V-17n3_top	4131.0	-999	HORIZON
Yabl_070	V-17n3_base	4150.0	-999	HORIZON
Yabl_070	V-18_top	4169.0	-999	HORIZON
Yabl_070	V-18_base	4226.0	-999	HORIZON
Yabl_070	V-18v_top	4169.0	-999	HORIZON
Yabl_070	V-18v_base	4176.0	-999	HORIZON
Yabl_070	V-18s_top	4180.0	-999	HORIZON
Yabl_070	V-18s_base	4203.0	-999	HORIZON
Yabl_070	V-18n_top	4213.0	-999	HORIZON
Yabl_070	V-18n_base	4226.0	-999	HORIZON
Yabl_070	V-19_top	4246.0	-999	HORIZON
Yabl_070	V-19_base	4273.0	-999	HORIZON
Yabl_070	V-20_top	4298.0	-999	HORIZON
Yabl_070	V-20_base	4326.0	-999	HORIZON
Yabl_070	V-21_top	4326.0	-999	HORIZON
Yabl_070	V-21_base	4377.0	-999	HORIZON
Yabl_070	V-22_top	4400.0	-999	HORIZON
Yabl_070	V-22_base	4458.0	-999	HORIZON
Yabl_070	V-22v_top	4400.0	-999	HORIZON
Yabl_070	V-22v_base	4406.0	-999	HORIZON
Yabl_070	V-22n_top	4412.0	-999	HORIZON
Yabl_070	V-22n_base	4458.0	-999	HORIZON
Yabl_070	V-23_top	4515.0	-999	HORIZON
Yabl_070	V-23_base	4540.0	-999	HORIZON
Yabl_070	V-24_top	4540.0	-999	HORIZON
Yabl_070	V-25_base	4691.0	-999	HORIZON
Yabl_070	V-26_top	4711.0	-999	HORIZON
Yabl_070	V-26_base	4842.0	-999	HORIZON
Yabl_070	T-1_top	4842.0	-999	HORIZON
Yabl_070	T-1_base	5012.0	-999	HORIZON
Yabl_071	M-2_base	3242.0	-999	HORIZON
Yabl_071	M-3_top	3255.0	-999	HORIZON
Yabl_071	M-3_base	3356.0	-999	HORIZON
Yabl_071	M-4_top	3371.0	-999	HORIZON
Yabl_071	M-4_base	3396.0	-999	HORIZON
Yabl_071	M-5v_top	3405.0	-999	HORIZON
Yabl_071	M-5v_base	3424.0	-999	HORIZON
Yabl_071	M-5n_top	3453.0	-999	HORIZON
Yabl_071	M-5n_base	3473.0	-999	HORIZON
Yabl_071	M-6_top	3498.0	-999	HORIZON
Yabl_071	M-6_base	3561.0	-999	HORIZON
Yabl_071	M-7_top	3576.0	-999	HORIZON
Yabl_071	M-7_base	3653.0	-999	HORIZON
Yabl_071	B-3_top	3660.0	-999	HORIZON
Yabl_071	B-3_base	3674.0	-999	HORIZON
Yabl_071	B-4_top	3697.0	-999	HORIZON
Yabl_071	B-4_base	3713.0	-999	HORIZON
Yabl_071	B-5_top	3736.0	-999	HORIZON
Yabl_071	B-5_base	3755.0	-999	HORIZON
Yabl_071	B-6_top	3781.0	-999	HORIZON
Yabl_071	B-6_base	3829.0	-999	HORIZON
Yabl_071	B-8_top	3837.0	-999	HORIZON
Yabl_071	B-8_base	3850.0	-999	HORIZON
Yabl_071	B-10_top	3898.0	-999	HORIZON
Yabl_071	B-10_base	3917.0	-999	HORIZON
Yabl_071	B-11_top	3941.0	-999	HORIZON
Yabl_071	B-11_base	3953.0	-999	HORIZON
Yabl_071	S-8_top	3975.0	-999	HORIZON
Yabl_071	S-8_base	3988.0	-999	HORIZON
Yabl_071	S-23_top	4031.0	-999	HORIZON
Yabl_071	S-23_base	4067.0	-999	HORIZON
Yabl_071	V-15_top	4183.0	-999	HORIZON
Yabl_071	V-15_base	4218.0	-999	HORIZON
Yabl_071	V-16_top	4232.0	-999	HORIZON
Yabl_071	V-16_base	4268.0	-999	HORIZON
Yabl_071	V-17v_top	4275.0	-999	HORIZON
Yabl_071	V-17v_base	4350.0	-999	HORIZON
Yabl_071	V-17v1_top	4275.0	-999	HORIZON
Yabl_071	V-17v1_base	4281.0	-999	HORIZON
Yabl_071	V-17v2_top	4282.0	-999	HORIZON
Yabl_071	V-17v2_base	4338.0	-999	HORIZON
Yabl_071	V-17v3_top	4342.0	-999	HORIZON
Yabl_071	V-17v3_base	4350.0	-999	HORIZON
Yabl_071	V-17n1_top	4368.0	-999	HORIZON
Yabl_071	V-17n1_base	4396.0	-999	HORIZON
Yabl_071	V-17n2_top	4400.0	-999	HORIZON
Yabl_071	V-17n2_base	4417.0	-999	HORIZON
Yabl_071	V-17n3_top	4422.0	-999	HORIZON
Yabl_071	V-17n3_base	4438.0	-999	HORIZON
Yabl_071	V-18_top	4462.0	-999	HORIZON
Yabl_071	V-18_base	4524.0	-999	HORIZON
Yabl_071	V-18v_top	4462.0	-999	HORIZON
Yabl_071	V-18v_base	4480.0	-999	HORIZON
Yabl_071	V-18s_top	4487.0	-999	HORIZON
Yabl_071	V-18s_base	4504.0	-999	HORIZON
Yabl_071	V-18n_top	4513.0	-999	HORIZON
Yabl_071	V-18n_base	4524.0	-999	HORIZON
Yabl_071	V-20_top	4534.0	-999	HORIZON
Yabl_071	V-20_base	4579.0	-999	HORIZON
Yabl_071	V-21_top	4579.0	-999	HORIZON
Yabl_071	V-21_base	4632.0	-999	HORIZON
Yabl_071	V-22_top	4651.0	-999	HORIZON
Yabl_071	V-22_base	4692.0	-999	HORIZON
Yabl_071	V-22v_top	4651.0	-999	HORIZON
Yabl_071	V-22v_base	4661.0	-999	HORIZON
Yabl_071	V-22n_top	4666.0	-999	HORIZON
Yabl_071	V-22n_base	4692.0	-999	HORIZON
Yabl_071	V-23_top	4714.0	-999	HORIZON
Yabl_071	V-23_base	4756.0	-999	HORIZON
Yabl_071	V-24_top	4756.0	-999	HORIZON
Yabl_071	V-25_base	4909.0	-999	HORIZON
Yabl_071	V-26_top	4933.0	-999	HORIZON
Yabl_071	V-26_base	5094.0	-999	HORIZON
Yabl_071	T-1_top	5094.0	-999	HORIZON
Yabl_071	T-1_base	5211.0	-999	HORIZON
Yabl_072	M-4_top	3164.0	-999	HORIZON
Yabl_072	M-4_base	3204.0	-999	HORIZON
Yabl_072	M-5v_top	3219.0	-999	HORIZON
Yabl_072	M-5v_base	3249.0	-999	HORIZON
Yabl_072	M-5n_top	3261.0	-999	HORIZON
Yabl_072	M-5n_base	3290.0	-999	HORIZON
Yabl_072	M-6_top	3299.0	-999	HORIZON
Yabl_072	M-6_base	3352.0	-999	HORIZON
Yabl_072	M-7_top	3369.0	-999	HORIZON
Yabl_072	M-7_base	3408.0	-999	HORIZON
Yabl_072	B-10_top	3455.0	-999	HORIZON
Yabl_072	B-10_base	3474.0	-999	HORIZON
Yabl_072	B-11_top	3481.0	-999	HORIZON
Yabl_072	B-11_base	3505.0	-999	HORIZON
Yabl_072	S-23_top	3523.0	-999	HORIZON
Yabl_072	S-23_base	3555.0	-999	HORIZON
Yabl_072	V-15_top	3668.0	-999	HORIZON
Yabl_072	V-15_base	3706.0	-999	HORIZON
Yabl_072	V-16_top	3713.0	-999	HORIZON
Yabl_072	V-16_base	3761.0	-999	HORIZON
Yabl_072	V-17v_top	3767.0	-999	HORIZON
Yabl_072	V-17v_base	3847.0	-999	HORIZON
Yabl_072	V-17v1_top	3767.0	-999	HORIZON
Yabl_072	V-17v1_base	3773.0	-999	HORIZON
Yabl_072	V-17v2_top	3774.0	-999	HORIZON
Yabl_072	V-17v2_base	3831.0	-999	HORIZON
Yabl_072	V-17v3_top	3838.0	-999	HORIZON
Yabl_072	V-17v3_base	3847.0	-999	HORIZON
Yabl_072	V-17n1_top	3864.0	-999	HORIZON
Yabl_072	V-17n1_base	3892.0	-999	HORIZON
Yabl_072	V-17n2_top	3897.0	-999	HORIZON
Yabl_072	V-17n2_base	3915.0	-999	HORIZON
Yabl_072	V-17n3_top	3917.0	-999	HORIZON
Yabl_072	V-17n3_base	3944.0	-999	HORIZON
Yabl_073	M-2_top	3007.0	-999	HORIZON
Yabl_073	M-2_base	3038.0	-999	HORIZON
Yabl_073	M-3_top	3048.0	-999	HORIZON
Yabl_073	M-3_base	3117.0	-999	HORIZON
Yabl_073	M-4_top	3125.0	-999	HORIZON
Yabl_073	M-4_base	3148.2	-999	HORIZON
Yabl_073	M-5v_top	3163.0	-999	HORIZON
Yabl_073	M-5v_base	3194.0	-999	HORIZON
Yabl_073	M-5n_top	3204.0	-999	HORIZON
Yabl_073	M-5n_base	3221.0	-999	HORIZON
Yabl_073	M-6_top	3224.0	-999	HORIZON
Yabl_073	M-6_base	3266.0	-999	HORIZON
Yabl_073	M-7_top	3270.0	-999	HORIZON
Yabl_073	M-7_base	3315.0	-999	HORIZON
Yabl_073	B-10_top	3373.0	-999	HORIZON
Yabl_073	B-10_base	3389.0	-999	HORIZON
Yabl_073	B-11_top	3400.0	-999	HORIZON
Yabl_073	B-11_base	3415.0	-999	HORIZON
Yabl_073	S-23_top	3460.0	-999	HORIZON
Yabl_073	S-23_base	3499.0	-999	HORIZON
Yabl_073	V-15_top	3622.0	-999	HORIZON
Yabl_073	V-15_base	3647.0	-999	HORIZON
Yabl_073	V-16_top	3657.0	-999	HORIZON
Yabl_073	V-16_base	3701.0	-999	HORIZON
Yabl_073	V-17v_top	3705.0	-999	HORIZON
Yabl_073	V-17v_base	3782.0	-999	HORIZON
Yabl_073	V-17v1_top	3705.0	-999	HORIZON
Yabl_073	V-17v1_base	3726.0	-999	HORIZON
Yabl_073	V-17v2_top	3729.0	-999	HORIZON
Yabl_073	V-17v2_base	3768.0	-999	HORIZON
Yabl_073	V-17v3_top	3772.0	-999	HORIZON
Yabl_073	V-17v3_base	3782.0	-999	HORIZON
Yabl_073	V-17n1_top	3799.0	-999	HORIZON
Yabl_073	V-17n1_base	3829.0	-999	HORIZON
Yabl_073	V-17n2_top	3835.0	-999	HORIZON
Yabl_073	V-17n2_base	3844.0	-999	HORIZON
Yabl_073	V-17n3_top	3848.0	-999	HORIZON
Yabl_073	V-17n3_base	3878.0	-999	HORIZON
Yabl_073	V-18_top	3892.0	-999	HORIZON
Yabl_073	V-18_base	3962.0	-999	HORIZON
Yabl_073	V-18v_top	3892.0	-999	HORIZON
Yabl_073	V-18v_base	3910.0	-999	HORIZON
Yabl_073	V-18s_top	3917.0	-999	HORIZON
Yabl_073	V-18s_base	3932.0	-999	HORIZON
Yabl_073	V-18n_top	3945.0	-999	HORIZON
Yabl_073	V-18n_base	3962.0	-999	HORIZON
Yabl_073	V-19_top	3975.0	-999	HORIZON
Yabl_073	V-19_base	4000.0	-999	HORIZON
Yabl_074	M-2_top	2935.0	-999	HORIZON
Yabl_074	M-2_base	2965.0	-999	HORIZON
Yabl_074	M-3_top	2979.0	-999	HORIZON
Yabl_074	M-3_base	3062.0	-999	HORIZON
Yabl_074	M-4_top	3074.0	-999	HORIZON
Yabl_074	M-4_base	3091.0	-999	HORIZON
Yabl_074	M-5v_top	3094.0	-999	HORIZON
Yabl_074	M-5v_base	3149.0	-999	HORIZON
Yabl_074	M-5n_top	3171.0	-999	HORIZON
Yabl_074	M-5n_base	3197.0	-999	HORIZON
Yabl_074	M-6_top	3209.0	-999	HORIZON
Yabl_074	M-6_base	3253.4	-999	HORIZON
Yabl_074	M-7_top	3278.0	-999	HORIZON
Yabl_074	M-7_base	3300.2	-999	HORIZON
Yabl_074	B-8_top	3308.0	-999	HORIZON
Yabl_074	B-8_base	3317.0	-999	HORIZON
Yabl_074	B-10_top	3361.0	-999	HORIZON
Yabl_074	B-10_base	3374.0	-999	HORIZON
Yabl_074	B-11_top	3400.0	-999	HORIZON
Yabl_074	B-11_base	3404.0	-999	HORIZON
Yabl_074	S-23_top	3452.0	-999	HORIZON
Yabl_074	S-23_base	3484.0	-999	HORIZON
Yabl_074	V-15_top	3586.0	-999	HORIZON
Yabl_074	V-15_base	3618.0	-999	HORIZON
Yabl_074	V-16_top	3630.0	-999	HORIZON
Yabl_074	V-16_base	3675.0	-999	HORIZON
Yabl_074	V-17v_top	3677.0	-999	HORIZON
Yabl_074	V-17v_base	3775.0	-999	HORIZON
Yabl_074	V-17v1_top	3677.0	-999	HORIZON
Yabl_074	V-17v1_base	3684.0	-999	HORIZON
Yabl_074	V-17v2_top	3688.0	-999	HORIZON
Yabl_074	V-17v2_base	3755.0	-999	HORIZON
Yabl_074	V-17v3_top	3760.0	-999	HORIZON
Yabl_074	V-17v3_base	3775.0	-999	HORIZON
Yabl_074	V-17n1_top	3789.0	-999	HORIZON
Yabl_074	V-17n1_base	3813.0	-999	HORIZON
Yabl_074	V-17n2_top	3824.0	-999	HORIZON
Yabl_074	V-17n2_base	3841.0	-999	HORIZON
Yabl_074	V-17n3_top	3856.0	-999	HORIZON
Yabl_074	V-17n3_base	3866.0	-999	HORIZON
Yabl_074	V-18_top	3893.0	-999	HORIZON
Yabl_074	V-18_base	3904.0	-999	HORIZON
Yabl_074	V-18v_top	3893.0	-999	HORIZON
Yabl_074	V-18v_base	3904.0	-999	HORIZON
Yabl_075	M-1_top	2975.0	-999	HORIZON
Yabl_075	M1_base	3017.0	-999	HORIZON
Yabl_075	M-2_top	3021.0	-999	HORIZON
Yabl_075	M-2_base	3078.0	-999	HORIZON
Yabl_075	M-3_top	3091.0	-999	HORIZON
Yabl_075	M-3_base	3154.0	-999	HORIZON
Yabl_075	M-4_top	3163.0	-999	HORIZON
Yabl_075	M-4_base	3182.2	-999	HORIZON
Yabl_075	M-5v_top	3192.0	-999	HORIZON
Yabl_075	M-5v_base	3207.0	-999	HORIZON
Yabl_075	M-5n_top	3223.0	-999	HORIZON
Yabl_075	M-5n_base	3253.0	-999	HORIZON
Yabl_075	M-6_top	3296.0	-999	HORIZON
Yabl_075	M-6_base	3360.0	-999	HORIZON
Yabl_075	M-7_top	3375.0	-999	HORIZON
Yabl_075	M-7_base	3430.0	-999	HORIZON
Yabl_075	B-3_top	3436.0	-999	HORIZON
Yabl_075	B-3_base	3441.0	-999	HORIZON
Yabl_075	B-4_top	3451.0	-999	HORIZON
Yabl_075	B-4_base	3479.0	-999	HORIZON
Yabl_075	B-5_top	3490.0	-999	HORIZON
Yabl_075	B-5_base	3534.4	-999	HORIZON
Yabl_075	B-6_top	3536.0	-999	HORIZON
Yabl_075	B-6_base	3574.0	-999	HORIZON
Yabl_075	B-7_top	3594.0	-999	HORIZON
Yabl_075	B-7_base	3604.0	-999	HORIZON
Yabl_075	B-8_top	3608.0	-999	HORIZON
Yabl_075	B-8_base	3624.0	-999	HORIZON
Yabl_075	B-10_top	3676.0	-999	HORIZON
Yabl_075	B-10_base	3697.0	-999	HORIZON
Yabl_075	S-23_top	3758.0	-999	HORIZON
Yabl_075	S-23_base	3782.0	-999	HORIZON
Yabl_075	V-15_top	3820.0	-999	HORIZON
Yabl_075	V-15_base	3864.0	-999	HORIZON
Yabl_075	V-16_top	3877.0	-999	HORIZON
Yabl_075	V-16_base	3917.0	-999	HORIZON
Yabl_075	V-17v_top	3919.0	-999	HORIZON
Yabl_075	V-17v_base	3981.0	-999	HORIZON
Yabl_075	V-17v1_top	3919.0	-999	HORIZON
Yabl_075	V-17v1_base	3921.2	-999	HORIZON
Yabl_075	V-17v2_top	3924.0	-999	HORIZON
Yabl_075	V-17v2_base	3981.0	-999	HORIZON
Yabl_076	M-1_top	2931.0	-999	HORIZON
Yabl_076	M1_base	2975.0	-999	HORIZON
Yabl_076	M-2_top	2990.0	-999	HORIZON
Yabl_076	M-2_base	3014.0	-999	HORIZON
Yabl_076	M-3_top	3025.0	-999	HORIZON
Yabl_076	M-3_base	3051.0	-999	HORIZON
Yabl_076	M-4_top	3059.0	-999	HORIZON
Yabl_076	M-4_base	3078.2	-999	HORIZON
Yabl_076	M-5v_top	3083.0	-999	HORIZON
Yabl_076	M-5v_base	3126.0	-999	HORIZON
Yabl_076	M-5n_top	3150.0	-999	HORIZON
Yabl_076	M-5n_base	3184.0	-999	HORIZON
Yabl_076	M-6_top	3192.0	-999	HORIZON
Yabl_076	M-6_base	3260.0	-999	HORIZON
Yabl_076	M-7_top	3267.0	-999	HORIZON
Yabl_076	M-7_base	3304.0	-999	HORIZON
Yabl_076	B-10_top	3365.0	-999	HORIZON
Yabl_076	B-10_base	3380.0	-999	HORIZON
Yabl_076	B-11_top	3398.0	-999	HORIZON
Yabl_076	B-11_base	3415.0	-999	HORIZON
Yabl_076	S-23_top	3472.0	-999	HORIZON
Yabl_076	S-23_base	3536.0	-999	HORIZON
Yabl_076	V-15_top	3639.0	-999	HORIZON
Yabl_076	V-15_base	3682.0	-999	HORIZON
Yabl_076	V-16_top	3693.0	-999	HORIZON
Yabl_076	V-16_base	3737.0	-999	HORIZON
Yabl_076	V-17v_top	3740.0	-999	HORIZON
Yabl_076	V-17v_base	3837.0	-999	HORIZON
Yabl_076	V-17v1_top	3740.0	-999	HORIZON
Yabl_076	V-17v1_base	3764.0	-999	HORIZON
Yabl_076	V-17v2_top	3771.0	-999	HORIZON
Yabl_076	V-17v2_base	3809.0	-999	HORIZON
Yabl_076	V-17v3_top	3814.0	-999	HORIZON
Yabl_076	V-17v3_base	3837.0	-999	HORIZON
Yabl_076	V-17n1_top	3852.0	-999	HORIZON
Yabl_076	V-17n1_base	3879.2	-999	HORIZON
Yabl_076	V-17n2_top	3884.0	-999	HORIZON
Yabl_076	V-17n2_base	3916.0	-999	HORIZON
Yabl_076	V-17n3_top	3920.0	-999	HORIZON
Yabl_076	V-17n3_base	3929.0	-999	HORIZON
Yabl_076	V-18_top	3960.0	-999	HORIZON
Yabl_076	V-18_base	4000.0	-999	HORIZON
Yabl_076	V-18v_top	3960.0	-999	HORIZON
Yabl_076	V-18v_base	3982.0	-999	HORIZON
Yabl_076	V-18s_top	3988.0	-999	HORIZON
Yabl_076	V-18s_base	4000.0	-999	HORIZON
Yabl_077	M-1_top	2911.0	-999	HORIZON
Yabl_077	M1_base	2953.0	-999	HORIZON
Yabl_077	M-2_top	2966.0	-999	HORIZON
Yabl_077	M-2_base	3032.0	-999	HORIZON
Yabl_077	M-3_top	3038.0	-999	HORIZON
Yabl_077	M-3_base	3071.0	-999	HORIZON
Yabl_077	M-4_top	3079.0	-999	HORIZON
Yabl_077	M-4_base	3089.0	-999	HORIZON
Yabl_077	M-5v_top	3093.0	-999	HORIZON
Yabl_077	M-5v_base	3129.0	-999	HORIZON
Yabl_077	M-5n_top	3149.0	-999	HORIZON
Yabl_077	M-5n_base	3177.0	-999	HORIZON
Yabl_077	M-6_top	3194.0	-999	HORIZON
Yabl_077	M-6_base	3244.2	-999	HORIZON
Yabl_077	M-7_top	3266.0	-999	HORIZON
Yabl_077	M-7_base	3293.0	-999	HORIZON
Yabl_077	B-10_top	3357.0	-999	HORIZON
Yabl_077	B-10_base	3373.0	-999	HORIZON
Yabl_077	B-11_top	3446.0	-999	HORIZON
Yabl_077	B-11_base	3455.0	-999	HORIZON
Yabl_077	S-23_top	3467.0	-999	HORIZON
Yabl_077	S-23_base	3501.0	-999	HORIZON
Yabl_077	V-15_top	3604.0	-999	HORIZON
Yabl_077	V-15_base	3638.0	-999	HORIZON
Yabl_077	V-16_top	3647.0	-999	HORIZON
Yabl_077	V-16_base	3688.0	-999	HORIZON
Yabl_077	V-17v_top	3693.0	-999	HORIZON
Yabl_077	V-17v_base	3779.0	-999	HORIZON
Yabl_077	V-17v1_top	3693.0	-999	HORIZON
Yabl_077	V-17v1_base	3700.0	-999	HORIZON
Yabl_077	V-17v2_top	3707.0	-999	HORIZON
Yabl_077	V-17v2_base	3767.0	-999	HORIZON
Yabl_077	V-17v3_top	3769.0	-999	HORIZON
Yabl_077	V-17v3_base	3779.0	-999	HORIZON
Yabl_077	V-17n1_top	3799.0	-999	HORIZON
Yabl_077	V-17n1_base	3828.0	-999	HORIZON
